FIPS Code,State,Area name,2003 Rural-urban Continuum Code,2003 Urban Influence Code,2013 Rural-urban Continuum Code,2013 Urban Influence Code,"Less than a high school diploma, 1970","High school diploma only, 1970","Some college (1-3 years), 1970","Four years of college or higher, 1970","Percent of adults with less than a high school diploma, 1970","Percent of adults with a high school diploma only, 1970","Percent of adults completing some college (1-3 years), 1970","Percent of adults completing four years of college or higher, 1970","Less than a high school diploma, 1980","High school diploma only, 1980","Some college (1-3 years), 1980","Four years of college or higher, 1980","Percent of adults with less than a high school diploma, 1980","Percent of adults with a high school diploma only, 1980","Percent of adults completing some college (1-3 years), 1980","Percent of adults completing four years of college or higher, 1980","Less than a high school diploma, 1990","High school diploma only, 1990","Some college or associate's degree, 1990","Bachelor's degree or higher, 1990","Percent of adults with less than a high school diploma, 1990","Percent of adults with a high school diploma only, 1990","Percent of adults completing some college or associate's degree, 1990","Percent of adults with a bachelor's degree or higher, 1990","Less than a high school diploma, 2000","High school diploma only, 2000","Some college or associate's degree, 2000","Bachelor's degree or higher, 2000","Percent of adults with less than a high school diploma, 2000","Percent of adults with a high school diploma only, 2000","Percent of adults completing some college or associate's degree, 2000","Percent of adults with a bachelor's degree or higher, 2000","Less than a high school diploma, 2015-19","High school diploma only, 2015-19","Some college or associate's degree, 2015-19","Bachelor's degree or higher, 2015-19","Percent of adults with less than a high school diploma, 2015-19","Percent of adults with a high school diploma only, 2015-19","Percent of adults completing some college or associate's degree, 2015-19","Percent of adults with a bachelor's degree or higher, 2015-19"
31173,NE,Thurston County,8,7,8,7,2005.00,1101.00,387.00,162.00,54.9,30.1,10.6,4.4,1608.00,1504.00,557.00,305.00,40.5,37.8,14,7.7,1159.00,1499.00,944.00,346.00,29.4,38,23.9,8.8,776.00,1465.00,1238.00,474.00,19.6,37.1,31.3,12,422.00,1271.00,1541.00,633.00,10.9,32.9,39.9,16.4
31175,NE,Valley County,9,12,9,12,1848.00,1264.00,298.00,160.00,51.8,35.4,8.3,4.5,1194.00,1551.00,493.00,367.00,33.1,43,13.7,10.2,859.00,1471.00,798.00,409.00,24.3,41.6,22.6,11.6,504.00,1251.00,992.00,538.00,15.3,38.1,30.2,16.4,231.00,1023.00,1014.00,725.00,7.7,34.2,33.9,24.2
31177,NE,Washington County,2,2,2,2,3068.00,2965.00,667.00,546.00,42.3,40.9,9.2,7.5,2493.00,3923.00,1325.00,1240.00,27.8,43.7,14.8,13.8,1831.00,4380.00,2744.00,1630.00,17.3,41.4,25.9,15.4,1226.00,4265.00,3756.00,2709.00,10.3,35.7,31.4,22.7,613.00,4366.00,4700.00,4129.00,4.4,31.6,34,29.9
31179,NE,Wayne County,6,6,6,6,2243.00,1378.00,792.00,510.00,45.6,28,16.1,10.4,1449.00,1913.00,908.00,952.00,27.7,36.6,17.4,18.2,1006.00,1707.00,1397.00,1017.00,19.6,33.3,27.2,19.8,664.00,1594.00,1423.00,1434.00,13,31.2,27.8,28,213.00,1470.00,1928.00,1727.00,4,27.5,36.1,32.4
31181,NE,Webster County,9,10,9,10,1696.00,1234.00,290.00,195.00,49.7,36.1,8.5,5.7,1049.00,1384.00,524.00,298.00,32.2,42.5,16.1,9.2,795.00,1186.00,761.00,316.00,26,38.8,24.9,10.3,478.00,1150.00,882.00,400.00,16.4,39.5,30.3,13.7,152.00,871.00,867.00,566.00,6.2,35.5,35.3,23
31183,NE,Wheeler County,9,12,9,12,305.00,214.00,55.00,8.00,52.4,36.8,9.5,1.4,179.00,236.00,115.00,64.00,30.1,39.7,19.4,10.8,125.00,228.00,169.00,72.00,21,38.4,28.5,12.1,53.00,215.00,223.00,86.00,9.2,37.3,38.6,14.9,27.00,197.00,265.00,118.00,4.4,32.5,43.7,19.4
31185,NE,York County,7,11,6,6,3205.00,2989.00,1041.00,576.00,41,38.3,13.3,7.4,2317.00,3820.00,1506.00,1204.00,26.2,43.2,17,13.6,1696.00,3784.00,2604.00,1212.00,18.2,40.7,28,13,1227.00,3598.00,3130.00,1624.00,12.8,37.6,32.7,17,600.00,2595.00,3470.00,2645.00,6.4,27.9,37.3,28.4
32000,NV,Nevada,,,,,92220.00,103235.00,41042.00,28592.00,34.8,38.9,15.5,10.8,117580.00,193787.00,98987.00,69247.00,24.5,40.4,20.6,14.4,167628.00,248968.00,252402.00,120640.00,21.2,31.5,32,15.3,253374.00,384270.00,434657.00,237875.00,19.3,29.3,33.2,18.2,272132.00,574254.00,692618.00,505691.00,13.3,28.1,33.9,24.7
32001,NV,Churchill County,6,5,6,5,2282.00,2192.00,624.00,410.00,41.4,39.8,11.3,7.4,2340.00,3504.00,1470.00,932.00,28.4,42.5,17.8,11.3,2320.00,3765.00,3747.00,1486.00,20.5,33.3,33.1,13.1,2259.00,4620.00,5753.00,2535.00,14.9,30.5,37.9,16.7,1410.00,5310.00,6937.00,3161.00,8.4,31.6,41.2,18.8
32003,NV,Clark County,1,1,1,1,50444.00,58033.00,22075.00,14441.00,34.8,40,15.2,10,70724.00,112427.00,54964.00,34330.00,26,41.3,20.2,12.6,110286.00,156127.00,153244.00,67251.00,22.7,32.1,31.5,13.8,184998.00,268827.00,290492.00,156083.00,20.5,29.9,32.3,17.3,207228.00,424198.00,493500.00,364232.00,13.9,28.5,33.1,24.5
32005,NV,Douglas County,4,5,4,3,1254.00,1816.00,693.00,451.00,29.8,43.1,16.4,10.7,1884.00,4971.00,3613.00,2172.00,14.9,39.3,28.6,17.2,2401.00,5792.00,6918.00,3771.00,12.7,30.7,36.6,20,2467.00,7794.00,12238.00,6780.00,8.4,26.6,41.8,23.2,2521.00,9043.00,14614.00,10918.00,6.8,24.4,39.4,29.4
32007,NV,Elko County,5,8,5,8,3197.00,2668.00,1035.00,666.00,42.3,35.3,13.7,8.8,3063.00,3912.00,1757.00,1271.00,30.6,39.1,17.6,12.7,4188.00,6660.00,6070.00,2598.00,21.5,34.1,31.1,13.3,5591.00,8161.00,9093.00,3953.00,20.9,30.5,33.9,14.8,4560.00,10936.00,12336.00,5551.00,13.7,32.8,37,16.6
32009,NV,Esmeralda County,9,10,9,10,198.00,58.00,51.00,13.00,61.9,18.1,15.9,4.1,164.00,215.00,61.00,66.00,32.4,42.5,12.1,13,260.00,307.00,244.00,101.00,28.5,33.7,26.8,11.1,150.00,315.00,178.00,68.00,21.1,44.3,25,9.6,94.00,326.00,254.00,129.00,11.7,40.6,31.6,16.1
32011,NV,Eureka County,9,8,9,8,225.00,220.00,75.00,44.00,39.9,39,13.3,7.8,263.00,270.00,87.00,71.00,38.1,39.1,12.6,10.3,249.00,348.00,270.00,136.00,24.8,34.7,26.9,13.6,257.00,350.00,347.00,150.00,23.3,31.7,31.4,13.6,73.00,638.00,517.00,118.00,5.4,47.4,38.4,8.8
32013,NV,Humboldt County,7,11,7,8,1799.00,1192.00,400.00,289.00,48.9,32.4,10.9,7.9,1678.00,2242.00,880.00,683.00,30.6,40.9,16,12.5,1894.00,2708.00,2200.00,943.00,24.5,35,28.4,12.2,2139.00,3082.00,3226.00,1399.00,21.7,31.3,32.8,14.2,1953.00,3426.00,3871.00,1864.00,17.6,30.8,34.8,16.8
32015,NV,Lander County,7,9,7,9,523.00,535.00,183.00,161.00,37.3,38.2,13.1,11.5,716.00,900.00,315.00,210.00,33.4,42,14.7,9.8,954.00,1507.00,712.00,383.00,26.8,42.4,20,10.8,744.00,1318.00,1131.00,388.00,20.8,36.8,31.6,10.8,453.00,1471.00,1467.00,480.00,11.7,38,37.9,12.4
32017,NV,Lincoln County,8,4,8,4,575.00,472.00,189.00,114.00,42.6,35,14,8.4,634.00,774.00,345.00,269.00,31.4,38.3,17.1,13.3,513.00,743.00,731.00,300.00,22.4,32.5,32,13.1,451.00,1002.00,801.00,400.00,17,37.8,30.2,15.1,513.00,1272.00,1200.00,728.00,13.8,34.3,32.3,19.6
32019,NV,Lyon County,6,6,4,5,1963.00,1732.00,446.00,358.00,43.6,38.5,9.9,8,2480.00,3791.00,1388.00,713.00,29.6,45.3,16.6,8.5,3307.00,5108.00,3670.00,1248.00,24.8,38.3,27.5,9.4,4228.00,7533.00,8519.00,2583.00,18.5,32.9,37.3,11.3,5140.00,12832.00,15472.00,5645.00,13.1,32.8,39.6,14.4
32021,NV,Mineral County,7,9,7,11,1602.00,1439.00,390.00,210.00,44,39.5,10.7,5.8,1418.00,1538.00,543.00,276.00,37.6,40.7,14.4,7.3,1106.00,1521.00,1110.00,372.00,26.9,37,27,9.1,807.00,1277.00,1087.00,356.00,22.9,36.2,30.8,10.1,357.00,1160.00,1243.00,485.00,11,35.7,38.3,14.9
32023,NV,Nye County,6,3,4,3,1299.00,1142.00,521.00,240.00,40.6,35.7,16.3,7.5,1668.00,2371.00,915.00,519.00,30.5,43.3,16.7,9.5,3048.00,4635.00,3419.00,1161.00,24.9,37.8,27.9,9.5,4822.00,9575.00,6494.00,2343.00,20.8,41.2,28,10.1,4742.00,13297.00,12434.00,3668.00,13.9,38.9,36.4,10.7
32027,NV,Pershing County,8,7,9,10,680.00,541.00,204.00,160.00,42.9,34.1,12.9,10.1,719.00,884.00,312.00,128.00,35.2,43.3,15.3,6.3,710.00,1154.00,589.00,191.00,26.9,43.6,22.3,7.2,1082.00,1647.00,1376.00,393.00,24.1,36.6,30.6,8.7,992.00,1932.00,1692.00,579.00,19.1,37.2,32.6,11.1
32029,NV,Storey County,2,2,2,2,157.00,151.00,43.00,55.00,38.7,37.2,10.6,13.5,174.00,386.00,245.00,149.00,18.2,40.5,25.7,15.6,278.00,636.00,558.00,315.00,15.6,35.6,31.2,17.6,337.00,754.00,993.00,456.00,13.3,29.7,39.1,18,192.00,838.00,1040.00,948.00,6.4,27.8,34.5,31.4
32031,NV,Washoe County,2,2,2,2,21357.00,25559.00,11997.00,9289.00,31.3,37.5,17.6,13.6,23884.00,45453.00,26839.00,23564.00,19.9,38,22.4,19.7,29661.00,47277.00,57278.00,35125.00,17.5,27.9,33.8,20.7,35626.00,55841.00,77752.00,52618.00,16.1,25.2,35,23.7,35940.00,74437.00,108405.00,97537.00,11.4,23.5,34.3,30.8
32033,NV,White Pine County,7,9,7,11,2394.00,1923.00,561.00,382.00,45.5,36.6,10.7,7.3,1460.00,2066.00,742.00,716.00,29.3,41.5,14.9,14.4,1605.00,1999.00,1686.00,681.00,26.9,33.5,28.2,11.4,1112.00,2153.00,2188.00,731.00,18,34.8,35.4,11.8,843.00,2933.00,2357.00,929.00,11.9,41.5,33.4,13.2
32510,NV,Carson City,3,2,3,2,2271.00,3562.00,1555.00,1309.00,26.1,41,17.9,15.1,4311.00,8083.00,4511.00,3178.00,21.5,40.2,22.5,15.8,4848.00,8681.00,9956.00,4578.00,17.3,30.9,35.5,16.3,6304.00,10021.00,12989.00,6639.00,17.5,27.9,36.1,18.5,5121.00,10205.00,15279.00,8719.00,13,26,38.9,22.2
33000,NH,New Hampshire,,,,,168709.00,136982.00,48837.00,43153.00,42.4,34.4,12.3,10.9,150385.00,201416.00,91468.00,98684.00,27.7,37.2,16.9,18.2,127423.00,226267.00,186263.00,173941.00,17.8,31.7,26.1,24.4,103754.00,247723.00,236406.00,236104.00,12.6,30.1,28.7,28.7,66206.00,263321.00,275073.00,355737.00,6.9,27.4,28.6,37
33001,NH,Belknap County,4,3,4,3,8154.00,6180.00,2361.00,1745.00,44.2,33.5,12.8,9.5,7882.00,9701.00,4576.00,4297.00,29.8,36.7,17.3,16.2,6437.00,11253.00,8403.00,6716.00,19.6,34.3,25.6,20.5,5623.00,12809.00,11688.00,9140.00,14.3,32.6,29.8,23.3,3074.00,13299.00,14054.00,14687.00,6.8,29.5,31.2,32.6
33003,NH,Carroll County,8,4,6,4,4074.00,3894.00,1760.00,1347.00,36.8,35.2,15.9,12.2,4139.00,6711.00,3728.00,3806.00,22.5,36.5,20.3,20.7,4052.00,8077.00,6735.00,5754.00,16.5,32.8,27.4,23.4,3722.00,10166.00,9300.00,8346.00,11.8,32.2,29.5,26.5,2177.00,11034.00,11366.00,12811.00,5.8,29.5,30.4,34.3
33005,NH,Cheshire County,4,5,4,5,12161.00,10126.00,2912.00,3065.00,43,35.8,10.3,10.8,10319.00,14059.00,5716.00,6622.00,28.1,38.3,15.6,18,8494.00,15090.00,10052.00,10557.00,19.2,34.1,22.7,23.9,6627.00,16539.00,12083.00,12783.00,13.8,34.4,25.2,26.6,3532.00,16694.00,15345.00,17620.00,6.6,31.4,28.8,33.1
33007,NH,Coos County,7,8,7,8,10610.00,6431.00,1375.00,976.00,54.7,33.2,7.1,5,8902.00,8358.00,2544.00,1776.00,41.3,38.7,11.8,8.2,7028.00,9699.00,4112.00,2567.00,30,41.4,17.6,11,5434.00,9770.00,5487.00,2799.00,23.1,41.6,23.4,11.9,2954.00,9474.00,7442.00,4434.00,12.2,39,30.6,18.2
33009,NH,Grafton County,5,8,5,8,11303.00,9651.00,3703.00,4200.00,39.2,33.4,12.8,14.6,10160.00,13374.00,5959.00,8249.00,26.9,35.4,15.8,21.9,8570.00,15177.00,10090.00,12123.00,18.6,33,22,26.4,6507.00,16355.00,12686.00,17247.00,12.3,31,24,32.7,4529.00,16759.00,16287.00,25708.00,7.2,26.5,25.7,40.6
33011,NH,Hillsborough County,2,2,2,2,53794.00,38909.00,14865.00,12437.00,44.8,32.4,12.4,10.4,46685.00,57600.00,27386.00,29875.00,28.9,35.7,17,18.5,38449.00,61722.00,58786.00,56957.00,17.8,28.6,27.2,26.4,32853.00,69169.00,74083.00,75803.00,13,27.5,29.4,30.1,22986.00,75053.00,82179.00,110950.00,7.9,25.8,28.2,38.1
33013,NH,Merrimack County,4,5,4,3,18162.00,16279.00,5733.00,5246.00,40,35.8,12.6,11.5,15410.00,21578.00,10484.00,11724.00,26,36.5,17.7,19.8,13226.00,25210.00,20245.00,19952.00,16.8,32.1,25.7,25.4,10809.00,27044.00,26852.00,26573.00,11.8,29.6,29.4,29.1,7200.00,29541.00,31898.00,38008.00,6.8,27.7,29.9,35.6
33015,NH,Rockingham County,1,1,1,1,25312.00,28234.00,10576.00,9056.00,34.6,38.6,14.5,12.4,25435.00,44088.00,21149.00,21470.00,22.7,39.3,18.9,19.1,22053.00,49824.00,46552.00,41457.00,13.8,31.2,29.1,25.9,17805.00,53593.00,56513.00,59261.00,9.5,28.6,30.2,31.7,10847.00,56498.00,63117.00,92331.00,4.9,25.4,28.3,41.4
33017,NH,Strafford County,1,1,1,1,16660.00,11499.00,3636.00,3768.00,46.8,32.3,10.2,10.6,13876.00,17221.00,7023.00,8120.00,30,37.2,15.2,17.6,12730.00,20649.00,15929.00,13655.00,20.2,32.8,25.3,21.7,9592.00,21412.00,20723.00,18592.00,13.6,30.4,29.5,26.4,6097.00,23313.00,24844.00,30194.00,7.2,27.6,29.4,35.8
33019,NH,Sullivan County,7,9,7,8,8479.00,5779.00,1916.00,1313.00,48.5,33,11,7.5,7577.00,8726.00,2903.00,2745.00,34.5,39.8,13.2,12.5,6384.00,9566.00,5359.00,4203.00,25,37.5,21,16.5,4782.00,10866.00,6991.00,5560.00,17,38.5,24.8,19.7,2810.00,11656.00,8541.00,8994.00,8.8,36.4,26.7,28.1
34000,NJ,New Jersey,,,,,1925498.00,1292000.00,358982.00,480126.00,47.5,31.8,8.8,11.8,1468349.00,1615424.00,594434.00,826040.00,32.6,35.9,13.2,18.3,1205206.00,1606555.00,1070455.00,1284017.00,23.3,31.1,20.7,24.9,1014477.00,1661493.00,1296968.00,1684861.00,17.9,29.4,22.9,29.8,625931.00,1670942.00,1408555.00,2440951.00,10.2,27.2,22.9,39.7
34001,NJ,Atlantic County,2,2,2,2,59066.00,32980.00,7574.00,6541.00,55.6,31.1,7.1,6.2,46508.00,43588.00,15282.00,15033.00,38.6,36.2,12.7,12.5,40617.00,51064.00,33508.00,24600.00,27.1,34.1,22.4,16.4,36809.00,58369.00,41859.00,31509.00,21.8,34.6,24.8,18.7,24010.00,59017.00,49700.00,51949.00,13,32,26.9,28.1
34003,NJ,Bergen County,1,1,1,1,211120.00,177401.00,58381.00,82727.00,39.9,33.5,11,15.6,145167.00,194892.00,80391.00,131648.00,26.3,35.3,14.6,23.8,107514.00,170043.00,121290.00,185138.00,18.4,29.1,20.8,31.7,83620.00,163525.00,137943.00,238381.00,13.4,26.2,22.1,38.2,49161.00,148853.00,134472.00,323926.00,7.5,22.7,20.5,49.3
34005,NJ,Burlington County,1,1,1,1,63249.00,58134.00,15568.00,19710.00,40.4,37.1,9.9,12.6,52871.00,82699.00,32540.00,37940.00,25.7,40.1,15.8,18.4,46128.00,84729.00,63966.00,60237.00,18.1,33.2,25.1,23.6,36659.00,88884.00,78942.00,81068.00,12.8,31.1,27.6,28.4,19630.00,88177.00,86787.00,119351.00,6.3,28.1,27.6,38
34007,NJ,Camden County,1,1,1,1,127937.00,79290.00,19719.00,24576.00,50.9,31.5,7.8,9.8,95875.00,102206.00,34800.00,45102.00,34.5,36.8,12.5,16.2,78908.00,108650.00,66455.00,67608.00,24.5,33.8,20.7,21,65457.00,106572.00,80034.00,79702.00,19.7,32.1,24.1,24,39407.00,102941.00,93034.00,113085.00,11.3,29.5,26.7,32.5
34009,NJ,Cape May County,3,2,3,2,20540.00,11398.00,2801.00,2732.00,54.8,30.4,7.5,7.3,20241.00,20152.00,6530.00,7003.00,37.5,37.4,12.1,13,17117.00,23787.00,13648.00,11364.00,26,36.1,20.7,17.2,13210.00,26475.00,17145.00,16048.00,18.1,36.3,23.5,22,5217.00,22350.00,19331.00,22910.00,7.5,32,27.7,32.8
34011,NJ,Cumberland County,3,2,3,2,40114.00,18798.00,4107.00,3798.00,60,28.1,6.1,5.7,36231.00,26690.00,7901.00,6749.00,46.7,34.4,10.2,8.7,32431.00,31040.00,15537.00,9601.00,36.6,35,17.5,10.8,30513.00,35189.00,19812.00,11385.00,31.5,36.3,20.4,11.7,21262.00,40651.00,25155.00,16053.00,20.6,39.4,24.4,15.6
34013,NJ,Essex County,1,1,1,1,270323.00,153515.00,44803.00,64915.00,50.7,28.8,8.4,12.2,189992.00,165430.00,63694.00,91773.00,37.2,32.4,12.5,18,151567.00,140507.00,92595.00,121557.00,29.9,27.8,18.3,24,125404.00,139578.00,107421.00,141167.00,24.4,27.2,20.9,27.5,74374.00,149902.00,120755.00,189550.00,13.9,28,22.6,35.5
34015,NJ,Gloucester County,1,1,1,1,46703.00,30494.00,6515.00,7293.00,51.3,33.5,7.2,8,38464.00,46106.00,14222.00,14849.00,33.8,40.6,12.5,13.1,32655.00,54499.00,31593.00,26272.00,22.5,37.6,21.8,18.1,25806.00,60828.00,41989.00,36178.00,15.7,36.9,25.5,22,14285.00,64305.00,56006.00,66304.00,7.1,32,27.9,33
34017,NJ,Hudson County,1,1,1,1,231977.00,93181.00,18822.00,20470.00,63.7,25.6,5.2,5.6,166251.00,107972.00,30568.00,38324.00,48.5,31.5,8.9,11.2,133748.00,105339.00,59623.00,73396.00,35.9,28.3,16,19.7,120483.00,109542.00,75418.00,103356.00,29.5,26.8,18.4,25.3,72615.00,120211.00,83126.00,202114.00,15.2,25.1,17.4,42.3
34019,NJ,Hunterdon County,1,1,1,1,17043.00,13662.00,3817.00,4740.00,43.4,34.8,9.7,12.1,12652.00,19602.00,7893.00,12782.00,23.9,37,14.9,24.1,10239.00,21042.00,16256.00,25162.00,14.1,28.9,22.4,34.6,7105.00,21338.00,20207.00,34898.00,8.5,25.5,24.2,41.8,4457.00,18617.00,18926.00,46791.00,5,21,21.3,52.7
34021,NJ,Mercer County,2,2,2,2,81073.00,50932.00,15605.00,24218.00,47.2,29.6,9.1,14.1,60185.00,61425.00,24434.00,40636.00,32.2,32.9,13.1,21.8,49085.00,58420.00,43569.00,63240.00,22.9,27.3,20.3,29.5,42005.00,59141.00,51487.00,78506.00,18.2,25.6,22.3,34,28459.00,60780.00,52828.00,105467.00,11.5,24.6,21.3,42.6
34023,NJ,Middlesex County,1,1,1,1,140034.00,110826.00,25712.00,34782.00,45,35.6,8.3,11.2,106372.00,138350.00,45828.00,64428.00,30,39,12.9,18.1,92277.00,143402.00,93427.00,118573.00,20.6,32,20.9,26.5,78464.00,145657.00,111898.00,165533.00,15.6,29,22.3,33,57834.00,143647.00,119053.00,247379.00,10.2,25.3,21,43.6
34025,NJ,Monmouth County,1,1,1,1,99109.00,85813.00,28128.00,35471.00,39.9,34.5,11.3,14.3,79313.00,111433.00,48625.00,65862.00,26,36.5,15.9,21.6,63296.00,110472.00,90209.00,104882.00,17.2,29.9,24.5,28.4,49894.00,113343.00,106979.00,142842.00,12.1,27.4,25.9,34.6,28643.00,102013.00,104552.00,200708.00,6.6,23.4,24,46
34027,NJ,Morris County,1,1,1,1,69049.00,72674.00,25826.00,41536.00,33,34.8,12.4,19.9,48894.00,86139.00,41271.00,70629.00,19.8,34.9,16.7,28.6,36987.00,77431.00,65624.00,104392.00,13,27.2,23.1,36.7,30494.00,77730.00,72887.00,142770.00,9.4,24,22.5,44.1,18978.00,69396.00,70471.00,186941.00,5.5,20.1,20.4,54.1
34029,NJ,Ocean County,1,1,1,1,62302.00,41261.00,10238.00,8946.00,50.8,33.6,8.3,7.3,78010.00,88703.00,29616.00,27870.00,34.8,39.6,13.2,12.4,75652.00,113178.00,66205.00,46150.00,25.1,37.6,22,15.3,60899.00,135009.00,92611.00,69835.00,17,37.7,25.8,19.5,32816.00,139398.00,114790.00,122732.00,8,34,28,30
34031,NJ,Passaic County,1,1,1,1,148632.00,75412.00,19500.00,22329.00,55.9,28.4,7.3,8.4,112710.00,90820.00,29552.00,37173.00,41.7,33.6,10.9,13.8,92018.00,94756.00,52729.00,55117.00,31.2,32.2,17.9,18.7,84410.00,98830.00,66084.00,67077.00,26.7,31.2,20.9,21.2,54276.00,115311.00,70179.00,94039.00,16.3,34.5,21,28.2
34033,NJ,Salem County,1,1,1,1,18392.00,10904.00,2148.00,1892.00,55.2,32.7,6.4,5.7,14445.00,15836.00,4748.00,3447.00,37.5,41.2,12.3,9,11748.00,16676.00,9347.00,5044.00,27.4,38.9,21.8,11.8,8794.00,16784.00,10699.00,6512.00,20.6,39.2,25,15.2,4924.00,16934.00,12951.00,9267.00,11.2,38.4,29.4,21
34035,NJ,Somerset County,1,1,1,1,40276.00,36914.00,11695.00,20900.00,36.7,33.6,10.7,19,28974.00,44398.00,19273.00,33569.00,23,35.2,15.3,26.6,22904.00,44226.00,36216.00,64270.00,13.7,26.4,21.6,38.3,21312.00,43972.00,44015.00,95044.00,10.4,21.5,21.5,46.5,12561.00,46588.00,44895.00,125454.00,5.5,20.3,19.6,54.7
34037,NJ,Sussex County,1,1,1,1,18179.00,15494.00,4706.00,4172.00,42.7,36.4,11.1,9.8,16688.00,28026.00,10527.00,12874.00,24.5,41.1,15.5,18.9,12496.00,28933.00,21319.00,20841.00,14.9,34.6,25.5,24.9,9725.00,31740.00,27748.00,25881.00,10.2,33.4,29.2,27.2,5190.00,30944.00,28481.00,36531.00,5.1,30.6,28.2,36.1
34039,NJ,Union County,1,1,1,1,138789.00,108449.00,30466.00,45345.00,43,33.6,9.4,14,101377.00,119168.00,40793.00,61881.00,31.4,36.9,12.6,19.1,84173.00,105820.00,64610.00,84663.00,24.8,31.2,19,25,72899.00,104431.00,74349.00,100224.00,20.7,29.7,21.1,28.5,51403.00,107758.00,82006.00,135437.00,13.6,28.6,21.8,36
34041,NJ,Warren County,2,2,2,2,21591.00,14468.00,2851.00,3033.00,51.5,34.5,6.8,7.2,17129.00,21789.00,5946.00,6468.00,33.4,42.4,11.6,12.6,13646.00,22541.00,12729.00,11910.00,22.4,37.1,20.9,19.6,10515.00,24556.00,17441.00,16945.00,15.1,35.4,25.1,24.4,6429.00,23149.00,21057.00,24963.00,8.5,30.6,27.9,33
35000,NM,New Mexico,,,,,219208.00,146711.00,61354.00,62350.00,44.8,30,12.5,12.7,220240.00,241403.00,121159.00,124345.00,31.1,34.1,17.1,17.6,229974.00,264943.00,239337.00,188336.00,24.9,28.7,25.9,20.4,239981.00,301746.00,326925.00,266149.00,21.1,26.6,28.8,23.5,202250.00,371338.00,446264.00,383519.00,14.4,26.5,31.8,27.3
35001,NM,Bernalillo County,2,2,2,2,52357.00,51875.00,24453.00,26175.00,33.8,33.5,15.8,16.9,55554.00,79948.00,47219.00,53960.00,23.5,33.8,20,22.8,54957.00,84939.00,84917.00,81819.00,17.9,27.7,27.7,26.7,55858.00,88853.00,104533.00,109436.00,15.6,24.8,29.1,30.5,51699.00,108101.00,145934.00,160401.00,11.1,23.2,31.3,34.4
35003,NM,Catron County,9,12,9,10,726.00,336.00,110.00,105.00,56.9,26.3,8.6,8.2,616.00,521.00,250.00,216.00,38.4,32.5,15.6,13.5,459.00,536.00,401.00,321.00,26.7,31.2,23.4,18.7,575.00,770.00,824.00,488.00,21.6,29,31,18.4,168.00,1337.00,889.00,445.00,5.9,47.1,31.3,15.7
35005,NM,Chaves County,5,8,5,8,10355.00,6132.00,2897.00,2641.00,47,27.8,13.2,12,10788.00,9655.00,5167.00,3980.00,36.5,32.6,17.5,13.5,11368.00,9479.00,8924.00,4952.00,32.7,27.3,25.7,14.3,10378.00,9998.00,11303.00,6132.00,27.4,26.4,29.9,16.2,9015.00,11466.00,13462.00,7431.00,21.8,27.7,32.5,18
35006,NM,Cibola County,6,5,6,5,,,,,,,,,,,,,,,,,4525.00,5158.00,2703.00,1197.00,33.3,38,19.9,8.8,3812.00,5585.00,4041.00,1835.00,25,36.6,26.5,12,3078.00,5839.00,6643.00,2574.00,17,32.2,36.6,14.2
35007,NM,Colfax County,7,11,7,11,3499.00,2137.00,496.00,443.00,53.2,32.5,7.5,6.7,2788.00,2807.00,1176.00,1016.00,35.8,36,15.1,13,2407.00,2820.00,1877.00,1225.00,28.9,33.9,22.5,14.7,1828.00,3258.00,2669.00,1763.00,19.2,34.2,28,18.5,1076.00,2685.00,3395.00,1985.00,11.8,29.4,37.1,21.7
35009,NM,Curry County,5,8,5,8,7735.00,6691.00,2302.00,1642.00,42.1,36.4,12.5,8.9,6508.00,8904.00,3990.00,2523.00,29.7,40.6,18.2,11.5,5951.00,7513.00,7762.00,3371.00,24.2,30.5,31.6,13.7,5700.00,7371.00,9300.00,4032.00,21.6,27.9,35.2,15.3,5528.00,8154.00,10991.00,5861.00,18.1,26.7,36,19.2
35011,NM,De Baca County,9,10,9,12,979.00,374.00,90.00,105.00,63.2,24.2,5.8,6.8,717.00,582.00,179.00,152.00,44,35.7,11,9.3,577.00,522.00,282.00,178.00,37,33.5,18.1,11.4,438.00,475.00,414.00,257.00,27.7,30,26.1,16.2,180.00,415.00,401.00,149.00,15.7,36.2,35,13
35013,NM,Dona Ana County,3,2,3,2,13849.00,7546.00,4099.00,4770.00,45.8,24.9,13.5,15.8,16645.00,14291.00,7546.00,9195.00,34.9,30,15.8,19.3,22276.00,18144.00,18471.00,16476.00,29.6,24.1,24.5,21.9,29922.00,22404.00,25298.00,22269.00,30,22.4,25.3,22.3,26914.00,29734.00,38768.00,35542.00,20.6,22.7,29.6,27.1
35015,NM,Eddy County,5,8,5,8,11076.00,6263.00,2437.00,1723.00,51.5,29.1,11.3,8,10107.00,10361.00,3690.00,2977.00,37.2,38.2,13.6,11,9886.00,9994.00,7050.00,3286.00,32.7,33.1,23.3,10.9,8153.00,11188.00,8838.00,4393.00,25,34.3,27.1,13.5,5799.00,13638.00,11770.00,6038.00,15.6,36.6,31.6,16.2
35017,NM,Grant County,7,8,7,8,5586.00,2787.00,1328.00,1144.00,51.5,25.7,12.2,10.5,5288.00,5088.00,2200.00,1813.00,36.8,35.4,15.3,12.6,4956.00,4728.00,4367.00,2760.00,29.5,28.1,26,16.4,4189.00,5922.00,6059.00,4180.00,20.6,29.1,29.8,20.5,2496.00,5276.00,6425.00,5748.00,12.5,26.5,32.2,28.8
